,Boro,Vol,geometry,congestion,congestion_level,timestamp,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Street Name,tweets
247,Bronx,33,"POLYGON ((-73.90775266526711 40.81245929607161, -73.90775076306916 40.813831655883895, -73.9095570723184 40.81383308697624, -73.90955893726995 40.81246072713476, -73.90775266526711 40.81245929607161))",-0.365354167,0,2024-01-15 21:00:00,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,CONCORD AVENUE,"['My driveway on Concord Avenue is blocked, I have no access to my home.', ""Can't believe someone parked across my driveway on Concord again."", ""Situation on Concord is just a nightmare, can't even get to my house."", 'Anyone know who owns the car blocking my driveway on Concord Avenue?']"
248,Bronx,22,"POLYGON ((-73.90775266526711 40.81245929607161, -73.90775076306916 40.813831655883895, -73.9095570723184 40.81383308697624, -73.90955893726995 40.81246072713476, -73.90775266526711 40.81245929607161))",-0.6745,0,2024-01-16 23:45:00,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,JACKSON AVENUE,"['Not cool, Jackson Avenue construction crew. Working despite the stop work order.', 'Just drove down Jackson Ave and the construction site is still going strong. Not even respecting the order.', 'Traffic is already bad in the area, now these guys are adding to the chaos on Jackson Ave.', ""Can't believe the construction crew on Jackson Ave is ignoring the stop work order. Safety first, right?"", 'Jackson Ave is literally backed up because of these jackasses ignoring the stop work order.', 'Took me 20 minutes to drive a mile on Jackson Ave due to this construction mess.', 'The city needs to step in and take control of the Jackson Ave construction site.']"
249,Bronx,64,"POLYGON ((-73.90775266526711 40.81245929607161, -73.90775076306916 40.813831655883895, -73.9095570723184 40.81383308697624, -73.90955893726995 40.81246072713476, -73.90775266526711 40.81245929607161))",0.505875,0,2024-01-15 08:15:00,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,JACKSON AVENUE,"[""Just found out that construction crew on Jackson Avenue is still working despite a stop work order. What's the point of even having those if nobody's going to follow them?"", 'Just witnessed a huge mess on Jackson Avenue. Contractors are working despite a stop work order - complete chaos. Someone needs to step in and get it under control.', ""Traffic is moving smoothly on Jackson Avenue... for now. But I know it's only a matter of time until construction causes another bottleneck. And to make matters worse, they're still working despite a stop work order."", ""Can't believe the contractors on Jackson Avenue just kept working despite being ordered to stop. Who's supposed to be in charge here?""]"
250,Bronx,73,"POLYGON ((-73.90775266526711 40.81245929607161, -73.90775076306916 40.813831655883895, -73.9095570723184 40.81383308697624, -73.90955893726995 40.81246072713476, -73.90775266526711 40.81245929607161))",0.7588125,0,2024-01-15 08:45:00,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,JACKSON AVENUE,"[""I'm getting frustrated with the ongoing construction on Jackson Avenue - can't even get in and out of my place."", 'I just tried to leave my building on Jackson Avenue but the fire escape door is blocked.', 'Something needs to be done about the construction on Jackson Avenue - no secondary means of egress is a major concern.', ""Marching into day 5 with construction blocking entry/exit doors on Jackson Avenue and I'm getting worried."", ""Doesn't anyone know how much a no secondary egress means in a construction project? Oh wait, it's happening on Jackson Avenue."", 'When will the construction on Jackson Avenue prioritize basic safety measures like secondary egress?!', 'Carpenters on Jackson Ave are more interested in building fancy renovations than ensuring I can get out quickly.']"
251,Bronx,77,"POLYGON ((-73.90775266526711 40.81245929607161, -73.90775076306916 40.813831655883895, -73.9095570723184 40.81383308697624, -73.90955893726995 40.81246072713476, -73.90775266526711 40.81245929607161))",0.871229167,0,2024-01-15 09:15:00,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,JACKSON AVENUE,"['just got out of my car and saw a construction site on JACKSON AVENUE defying stop work order needlessly frustrating', ""they're gonna regret that move defying the stop work order on JACKSON AVENUE"", 'traffic on JACKSON AVENUE is finally clear congestion level is a 0 unbelievable', ""can't believe it's still happening on JACKSON AVENUE can't they just follow the rules"", ""JACKSON AVENUE's plumbing nightmare continues still working despite the stop work order"", ""at least the traffic on JACKSON AVENUE isn't a nightmare for now congestion level is still 0""]"
252,Bronx,70,"POLYGON ((-73.89195243167505 40.859545771914036, -73.89195020208906 40.86091812046809, -73.89375778985601 40.860919799079625, -73.89375998214287 40.85954745049134, -73.89195243167505 40.859545771914036))",-0.33725,0,2024-02-24 09:30:00,Department of Sanitation,Graffiti,Graffiti,Comercial,WEBSTER AVENUE,"['Just walked down Webster Avenue and saw some really ugly graffiti all over the buildings.', 'Fed up with all the vandalism on our street, when are the cops going to do something about it?', 'Just had to navigate around a giant tag on Webster Avenue, so annoying.', ""It's getting really frustrating to see our neighborhood covered in graffiti all the time."", ""Can't believe how many broken windows and tags I saw on my way home from work on Webster Avenue."", ""Walking down Webster Avenue used to be pleasant but now it's just a mess with graffiti everywhere."", 'Just saw someone spray painting a new tag on Webster Avenue, when is this going to stop?', 'Our community needs better anti-graffiti measures on Webster Avenue, this is getting out of hand.', ""Need to report all the graffiti on Webster Avenue to the city, it's getting ridiculous."", 'Graffiti is such a huge issue on Webster Avenue, especially during peak hours when']"
253,Bronx,96,"POLYGON ((-73.89195243167505 40.859545771914036, -73.89195020208906 40.86091812046809, -73.89375778985601 40.860919799079625, -73.89375998214287 40.85954745049134, -73.89195243167505 40.859545771914036))",0.5396,0,2024-02-24 14:30:00,Department of Sanitation,Graffiti,Graffiti,,EAST  189 STREET,"[""I just saw a ton of graffiti on East 189 Street, it's such an eyesore."", ""Trying to get the city to clean up the graffiti on East 189 Street, it's an embarrassment."", 'Just had to take a detour around East 189 Street because of all the graffiti.', 'Why does no one take pride in our neighborhood? East 189 Street is a mess.', 'The graffiti on East 189 Street is getting out of hand, when will someone clean it up?', ""Just walked by East 189 Street and I'm so disappointed in the state of the street."", 'East 189 Street is a disaster, the graffiti is everywhere.', ""I'm so fed up with the graffiti on East 189 Street, when will it be cleaned up?"", ""East 189 Street is a beautiful street when it's nice, but the graffiti ruins it now."", ""Graffiti on East 189 Street, it's a""]"
254,Bronx,96,"POLYGON ((-73.89195243167505 40.859545771914036, -73.89195020208906 40.86091812046809, -73.89375778985601 40.860919799079625, -73.89375998214287 40.85954745049134, -73.89195243167505 40.859545771914036))",0.5396,0,2024-02-24 14:30:00,New York City Police Department,Encampment,,Street/Sidewalk,EAST  189 STREET,"[""I saw the guys setting up their camp on E 189 St. It's gonna be interesting to see how this plays out."", ""I'm still trying to understand what's going on with the new encampment on my street."", ""Just noticed the congestion level on E 189 St is 0 out of 2. Guess that's a good thing?"", ""Can someone please explain what's going on with the people on E 189 St?"", ""The street isn't too bad, but it's already crowded."", 'I see the city is doing pretty well to keep the congestion in check on E 189 St.', ""I still don't get what's happening on E 189 St. Anyone have an update?"", ""It's weird to see people living on the street on E 189 St.""]"
255,Bronx,96,"POLYGON ((-73.89195243167505 40.859545771914036, -73.89195020208906 40.86091812046809, -73.89375778985601 40.860919799079625, -73.89375998214287 40.85954745049134, -73.89195243167505 40.859545771914036))",0.5396,0,2024-02-24 14:30:00,Department of Homeless Services,Encampment,,Street/Sidewalk,EAST  189 STREET,"[""People are setting up an encampment on East 189 Street and traffic is getting crazy. It's a real mess out here."", ""Just passed by East 189 Street and there's a big encampment going on. It's causing a lot of congestion, can't even drive through.""]"
256,Bronx,60,"POLYGON ((-73.90775266526711 40.81245929607161, -73.90775076306916 40.813831655883895, -73.9095570723184 40.81383308697624, -73.90955893726995 40.81246072713476, -73.90775266526711 40.81245929607161))",0.393458333,0,2024-01-15 21:00:00,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,CONCORD AVENUE,"[""I'm stuck in my driveway on Concord Avenue, can't get out. Help?"", ""Blocked on Concord Avenue, no one's moving."", ""Some genius parked in my driveway on Concord Avenue, now I'm stuck.""]"
257,Queens,18,"POLYGON ((-73.80240146876282 40.68797242598935, -73.80239740176701 40.689344807630945, -73.80420033511498 40.68934788934322, -73.80420436500361 40.6879755076387, -73.80240146876282 40.68797242598935))",0.168625,0,2024-01-19 12:15:00,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,PINEGROVE STREET,"[""Frustrating commute home today, Pinegrove Street is a nightmare because of some people who can't park their cars properly."", 'Someone parked on Pinegrove Street and now half the sidewalk is blocked. How are people supposed to walk?']"
258,Brooklyn,234,"POLYGON ((-73.93601997464899 40.72387248144743, -73.93601865709432 40.72524485979507, -73.93782256572864 40.72524584805455, -73.93782384613581 40.72387346968676, -73.93601997464899 40.72387248144743))",0.72155814,0,2024-03-16 13:00:00,Department of Transportation,Traffic Signal Condition,Enclosure Cap,,,"[""I'm stuck in traffic at the nan street intersection, the traffic signal is malfunctioning."", 'Just noticed that the enclosure cap on the traffic signal at nan street is loose, I hope someone fixes it soon.', 'Traffic signal at nan street is out of order, taking a long time to get through.', 'The traffic signal at nan street is malfunctioning, thanks for the extra 10 minutes of waiting time.', 'Traffic is moving slowly at nan street, blame it on the broken traffic signal.']"
259,Queens,57,"POLYGON ((-73.80240146876282 40.68797242598935, -73.80239740176701 40.689344807630945, -73.80420033511498 40.68934788934322, -73.80420436500361 40.6879755076387, -73.80240146876282 40.68797242598935))",3.0,2,2024-01-23 15:30:00,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,PINEGROVE STREET,"['Just saw an abandoned car on Pinegrove St with its license plate still on. Anyone know how this got here?', 'Congestion is getting crazy on Pinegrove St, hoping someone comes to take that abandoned car soon.', 'Just took a picture of the abandoned car on Pinegrove St, hoping to report it to someone in charge.', ""Abandoned vehicle on Pinegrove St is taking up so much space, what's taking authorities so long?"", 'Just passed Pinegrove St and pulled over for a red light, saw that abandoned car is still there.', 'Anybody know where the parking enforcement is on Pinegrove St? Saw an abandoned car just a few blocks down.', 'The abandoned car on Pinegrove St is really causing some traffic problems right now.', ""I'm so tired of seeing abandoned vehicles on Pinegrove St, does nobody care?"", 'Abandoned car still on Pinegrove St, anyone with info']"
